student_id,carrera,semestre,horas_sueno,horas_estudio,asistencia_pct,actividad_fisica_min,cafe_tazas,estres_escala,uso_redes_horas,promedio_previo,calificacion_final,aprobacion,beca,trabaja,genero,grupo
STU-04510,Actuaria,8,7.0,4.8,85.9,126,3,5,4.5,97.4,92.6,1,no,0.0,hombre,A
STU-04511,Actuaria,6,6.9,7.2,90.5,95,3,6,2.6,69.3,56.1,0,si,0.0,hombre,A
STU-04512,Economia,4,8.3,4.1,84.9,15,0,4,4.3,97.1,85.2,1,no,0.0,mujer,E
STU-04513,Actuaria,2,7.1,6.7,67.2,24,3,8,6.1,77.3,68.6,0,si,0.0,mujer,C
STU-04514,Estadistica,8,6.7,1.8,78.6,122,1,4,0.5,88.7,65.3,0,si,19.9,mujer,D
STU-04515,Estadistica,6,6.9,6.7,68.3,0,3,6,5.4,80.8,75.7,1,no,0.0,mujer,F
STU-04516,Estadistica,5,5.5,8.7,79.6,46,2,6,2.9,90.1,86.1,1,no,0.0,hombre,F
STU-04517,Estadistica,4,7.5,5.9,70.2,24,1,6,1.5,92.2,79.8,1,si,7.6,hombre,F
STU-04518,Actuaria,3,7.2,2.3,69.8,69,3,7,5.3,75.0,56.6,0,si,24.9,hombre,C
STU-04519,Estadistica,2,6.7,5.2,68.5,5,4,9,3.7,77.3,45.4,0,no,30.7,mujer,B
STU-04520,Economia,9,6.9,8.7,79.2,61,2,5,2.1,81.6,77.3,1,si,0.0,mujer,B
STU-04521,Matematicas,9,6.2,8.8,67.5,111,1,8,0.9,85.7,79.8,1,si,29.5,hombre,E
STU-04522,Actuaria,7,7.1,9.4,80.1,49,0,4,2.2,91.6,88.8,1,no,20.3,mujer,C
STU-04523,Economia,5,7.2,1.3,100.0,220,2,4,3.9,91.1,83.1,1,no,0.0,mujer,B
STU-04524,Economia,4,8.6,8.6,74.8,62,0,5,1.1,82.6,66.6,0,si,0.0,prefiere_no_decir,C
STU-04525,Estadistica,6,7.9,14.9,96.2,82,2,6,1.9,86.5,93.7,1,no,0.0,hombre,B
STU-04526,Estadistica,8,7.0,4.7,72.4,87,4,6,2.7,99.8,58.1,0,si,24.2,mujer,B
STU-04527,Estadistica,5,7.6,8.2,70.3,36,1,5,5.0,92.7,82.9,1,no,0.0,mujer,F
STU-04528,Ciencia de Datos,4,6.6,7.7,71.7,21,2,6,1.5,92.5,79.5,1,no,0.0,mujer,C
STU-04529,Ciencia de Datos,8,8.2,8.0,79.0,30,2,7,6.0,83.7,68.1,0,si,0.0,hombre,B
STU-04530,Estadistica,7,7.6,10.9,81.9,5,0,5,1.5,84.0,89.0,1,si,0.0,hombre,E
STU-04531,Estadistica,4,7.3,5.8,75.9,52,2,6,4.5,96.3,78.7,1,no,0.0,hombre,B
STU-04532,Estadistica,6,7.3,3.8,88.7,110,1,7,1.6,72.9,65.6,0,no,0.0,mujer,D
STU-04533,Economia,7,6.7,12.0,87.6,40,6,8,5.7,96.1,90.7,1,si,0.0,hombre,B
STU-04534,Economia,2,8.6,4.9,74.1,37,2,7,3.6,90.2,59.8,0,no,20.0,hombre,D
STU-04535,Estadistica,8,6.4,9.1,72.4,61,2,8,9.0,85.0,88.3,1,si,9.7,mujer,D
STU-04536,Economia,8,6.5,8.5,81.8,44,1,7,1.0,74.0,73.3,1,si,0.0,mujer,C
STU-04537,Estadistica,8,8.4,11.1,72.0,0,3,5,0.9,88.1,77.8,1,si,0.0,mujer,B
STU-04538,Estadistica,7,8.1,5.1,73.4,19,1,7,1.8,83.0,78.1,1,no,21.3,hombre,F
STU-04539,Economia,5,8.5,9.7,78.5,68,0,5,0.6,82.4,78.6,1,si,0.0,prefiere_no_decir,C
STU-04540,Actuaria,7,7.2,7.7,81.7,87,0,6,2.8,81.0,67.7,0,si,0.0,hombre,A
STU-04541,Ciencia de Datos,1,6.5,1.6,75.6,0,2,7,2.6,86.9,64.4,0,si,26.0,hombre,D
STU-04542,Ciencia de Datos,3,7.4,8.0,90.2,120,1,3,4.8,80.2,87.7,1,no,0.0,mujer,C
STU-04543,Estadistica,6,7.3,7.3,95.6,154,0,6,2.4,84.9,73.2,1,no,18.1,hombre,B
STU-04544,Economia,3,5.4,5.6,89.0,45,1,6,2.0,85.8,65.9,0,si,0.0,mujer,D
STU-04545,Actuaria,1,7.0,7.4,79.4,56,2,5,5.7,92.7,85.6,1,si,0.0,hombre,E
STU-04546,Ciencia de Datos,1,6.9,4.5,68.8,39,1,6,3.4,87.3,60.2,0,no,15.9,hombre,E
STU-04547,Actuaria,6,6.1,10.3,92.1,78,1,9,1.5,98.7,82.7,1,no,5.9,mujer,C
STU-04548,Ciencia de Datos,2,8.3,5.7,89.0,62,4,5,2.5,88.9,73.6,1,no,26.2,hombre,E
STU-04549,Estadistica,7,7.5,7.6,80.8,90,2,6,3.4,84.3,80.4,1,no,0.0,mujer,D
STU-04550,Matematicas,6,7.3,7.5,100.0,123,1,4,1.9,88.6,83.6,1,no,0.0,mujer,F
STU-04551,Estadistica,8,6.5,6.4,81.6,48,3,7,0.8,73.2,67.4,0,si,0.0,hombre,E
STU-04552,Ciencia de Datos,5,6.5,9.5,85.8,19,1,6,0.5,70.9,74.5,1,no,0.0,mujer,B
STU-04553,Ciencia de Datos,9,5.3,9.5,71.5,27,2,8,5.8,74.2,63.0,0,si,0.0,hombre,B
STU-04554,Actuaria,9,6.9,9.9,85.2,33,0,6,1.5,91.7,90.2,1,no,0.0,hombre,C
STU-04555,Economia,2,7.7,6.0,85.2,30,1,6,1.8,94.5,79.3,1,no,19.8,hombre,C
STU-04556,Matematicas,9,6.0,4.1,52.0,10,1,8,5.7,91.5,54.7,0,si,18.6,mujer,C
STU-04557,Economia,8,7.0,8.7,81.4,63,5,7,5.4,76.9,67.0,0,no,18.1,mujer,A
STU-04558,Actuaria,9,7.9,10.3,80.8,30,3,7,5.5,84.2,87.8,1,si,10.1,mujer,B
STU-04559,Economia,3,8.6,8.9,100.0,89,2,3,1.7,82.8,82.5,1,no,0.0,mujer,D
STU-04560,Estadistica,3,6.1,5.2,95.2,97,0,5,3.7,81.3,82.4,1,si,14.3,hombre,F
STU-04561,Actuaria,4,6.6,6.1,100.0,77,1,7,4.2,91.6,82.1,1,si,0.0,hombre,C
STU-04562,Economia,4,6.2,4.3,65.6,15,2,6,5.3,86.7,59.1,0,no,0.0,mujer,A
STU-04563,Estadistica,9,5.0,7.5,72.7,4,4,8,1.2,91.9,63.3,0,no,34.7,mujer,F
STU-04564,Actuaria,5,7.3,7.5,59.5,7,1,6,2.8,66.1,72.1,1,no,0.0,mujer,B
STU-04565,Estadistica,8,7.1,9.2,91.4,108,0,6,2.7,92.7,98.5,1,si,0.0,hombre,F
STU-04566,Ciencia de Datos,8,7.7,8.5,79.1,109,3,5,3.9,83.8,85.0,1,no,0.0,hombre,B
STU-04567,Economia,9,6.8,4.8,79.8,66,0,8,0.9,88.4,72.0,1,si,0.0,mujer,D
STU-04568,Actuaria,1,6.3,0.5,77.7,35,1,4,2.1,79.3,61.3,0,si,15.5,mujer,A
STU-04569,Estadistica,7,8.2,5.1,71.9,77,1,7,1.9,82.3,73.3,1,no,12.9,hombre,C
STU-04570,Actuaria,4,7.6,1.7,64.8,87,0,4,1.6,70.5,54.4,0,no,22.1,mujer,B
STU-04571,Actuaria,4,7.9,2.5,76.2,77,3,6,1.0,62.6,66.8,0,no,0.0,hombre,C
STU-04572,Actuaria,9,6.7,12.0,85.1,45,0,5,1.6,79.1,84.0,1,no,0.0,hombre,C
STU-04573,Actuaria,1,7.9,6.0,95.1,63,2,4,2.3,92.4,84.0,1,no,0.0,hombre,F
STU-04574,Actuaria,6,7.2,6.4,67.8,113,2,7,2.2,66.4,68.5,0,si,0.0,mujer,E
STU-04575,Matematicas,3,6.8,4.6,86.9,64,2,6,1.3,86.7,71.4,1,no,13.0,hombre,D
STU-04576,Matematicas,8,5.1,8.9,68.2,14,2,7,5.7,89.6,66.8,0,no,10.5,mujer,F
STU-04577,Actuaria,9,5.9,8.1,62.5,31,0,7,1.9,62.0,64.8,0,si,0.0,mujer,E
STU-04578,Ciencia de Datos,4,6.9,8.5,75.4,16,2,5,1.2,94.9,85.0,1,no,17.2,mujer,B
STU-04579,Estadistica,4,7.2,6.5,71.7,45,2,5,2.5,65.4,59.4,0,no,0.0,mujer,D
STU-04580,Actuaria,7,6.8,10.7,82.9,33,3,6,0.5,72.0,86.7,1,no,0.0,hombre,D
STU-04581,Estadistica,6,7.9,7.7,69.0,58,1,7,0.1,91.4,70.9,1,si,13.4,hombre,A
STU-04582,Actuaria,1,6.9,6.0,88.7,47,0,4,3.2,67.2,72.7,1,no,0.0,hombre,F
STU-04583,Estadistica,1,7.3,3.9,71.7,31,1,5,2.4,70.1,60.5,0,no,0.0,hombre,D
STU-04584,Economia,5,7.5,9.2,82.3,0,2,6,5.8,80.5,84.9,1,si,0.0,hombre,D
STU-04585,Economia,8,6.5,5.4,56.3,16,2,6,1.2,74.1,51.3,0,no,15.7,hombre,E
STU-04586,Estadistica,4,8.6,9.3,80.5,17,1,4,1.7,75.7,83.3,1,no,0.0,mujer,B
STU-04587,Ciencia de Datos,7,6.1,9.0,66.5,55,2,7,4.1,80.0,73.2,1,no,0.0,mujer,D
STU-04588,Estadistica,4,7.0,7.0,88.0,51,1,6,8.5,81.8,76.9,1,si,0.0,mujer,B
STU-04589,Actuaria,1,9.6,3.0,72.6,30,1,4,4.6,69.9,38.8,0,no,0.0,hombre,E
STU-04590,Matematicas,8,5.5,7.6,66.6,17,4,7,2.1,86.7,70.0,1,no,27.9,hombre,C
STU-04591,Estadistica,1,8.6,1.2,69.5,10,3,5,4.2,62.8,43.7,0,si,0.0,mujer,C
STU-04592,Matematicas,4,6.4,4.4,65.8,6,1,7,1.8,99.2,67.0,0,si,25.5,hombre,B
STU-04593,Ciencia de Datos,2,7.0,6.6,75.4,62,2,5,5.2,68.8,72.1,1,si,0.0,mujer,E
STU-04594,Estadistica,5,8.0,3.5,72.7,114,3,7,4.4,70.2,58.9,0,no,13.5,mujer,A
STU-04595,Ciencia de Datos,1,7.5,4.0,94.1,49,1,5,5.3,80.1,63.2,0,no,0.0,no_binario,B
STU-04596,Estadistica,2,6.5,5.3,65.1,24,2,7,3.3,85.4,70.5,1,no,13.0,mujer,F
STU-04597,Estadistica,6,6.7,9.3,83.6,74,3,6,2.5,78.4,77.5,1,no,10.7,mujer,A
STU-04598,Actuaria,2,5.8,0.5,77.8,130,5,7,1.0,70.9,54.5,0,no,26.9,mujer,F
STU-04599,Ciencia de Datos,2,6.3,7.6,83.9,34,1,4,2.7,84.4,83.0,1,no,0.0,mujer,C
STU-04600,Matematicas,3,8.4,5.4,91.8,58,1,2,2.3,79.5,72.9,1,no,0.0,mujer,D
STU-04601,Estadistica,2,7.7,0.5,66.9,116,1,6,8.2,72.1,58.8,0,si,0.0,hombre,B
STU-04602,Estadistica,1,7.1,6.4,77.8,36,5,6,4.5,96.9,85.8,1,no,18.7,prefiere_no_decir,E
STU-04603,Actuaria,3,8.5,3.7,68.9,12,0,5,0.9,67.8,61.2,0,no,0.0,hombre,E
STU-04604,Ciencia de Datos,7,7.1,8.8,79.3,31,1,7,0.3,85.1,65.5,0,si,0.0,prefiere_no_decir,A
STU-04605,Estadistica,9,7.4,7.5,80.0,52,3,4,0.1,90.6,92.3,1,no,0.0,hombre,A
STU-04606,Estadistica,9,6.7,6.3,85.4,20,0,9,2.4,71.0,59.6,0,si,21.4,mujer,A
STU-04607,Ciencia de Datos,6,8.2,8.1,72.9,37,3,7,3.5,87.1,73.9,1,no,0.0,mujer,A
STU-04608,Ciencia de Datos,9,8.7,6.5,75.0,38,0,5,1.4,77.9,75.4,1,no,0.0,hombre,B
STU-04609,Economia,7,8.0,8.3,84.5,105,1,7,1.9,77.4,78.9,1,no,15.6,mujer,E
STU-04610,Estadistica,8,9.2,4.2,74.3,25,0,7,1.1,77.6,58.8,0,si,0.0,mujer,A
STU-04611,Estadistica,1,6.5,5.5,73.7,49,2,5,2.0,74.2,69.0,0,si,15.9,hombre,C
STU-04612,Economia,8,6.1,9.8,89.1,31,1,6,2.0,89.3,94.1,1,no,0.0,hombre,C
STU-04613,Economia,9,6.8,8.0,80.2,90,2,8,5.2,87.7,70.1,1,no,0.0,no_binario,B
STU-04614,Ciencia de Datos,4,7.2,3.8,71.4,10,3,6,1.5,70.8,68.7,0,no,0.0,mujer,D
STU-04615,Estadistica,5,6.6,6.9,88.3,126,3,8,5.1,87.6,65.8,0,no,23.8,hombre,B
STU-04616,Ciencia de Datos,2,7.2,5.7,71.5,66,1,6,7.2,71.3,81.6,1,no,0.0,mujer,F
STU-04617,Estadistica,9,6.7,7.0,90.9,144,3,7,0.1,77.6,68.2,0,no,24.5,mujer,C
STU-04618,Actuaria,7,6.3,9.3,69.5,5,1,8,0.6,100.0,80.7,1,no,21.4,hombre,F
STU-04619,Matematicas,4,8.1,9.4,84.4,57,1,4,2.9,78.5,91.4,1,no,0.0,mujer,E
STU-04620,Actuaria,9,7.8,8.6,86.9,87,0,7,0.9,83.8,80.1,1,no,17.5,mujer,D
STU-04621,Estadistica,2,7.5,5.5,67.9,3,1,7,1.4,71.0,46.7,0,si,10.3,mujer,A
STU-04622,Ciencia de Datos,8,6.7,7.6,78.0,61,1,7,0.7,68.7,63.7,0,no,18.0,mujer,A
STU-04623,Matematicas,4,6.8,7.6,83.1,45,2,7,3.4,77.6,78.6,1,no,0.0,mujer,F
STU-04624,Actuaria,8,6.3,7.4,67.6,26,1,7,3.6,69.2,58.9,0,no,11.9,mujer,F
STU-04625,Actuaria,2,7.1,5.4,79.6,82,3,5,0.6,79.3,72.6,1,no,0.0,mujer,E
STU-04626,Estadistica,5,7.3,3.9,55.1,0,0,6,0.5,92.4,69.9,0,no,31.9,mujer,B
STU-04627,Economia,2,6.1,10.4,80.4,16,0,5,2.9,76.2,76.2,1,si,0.0,mujer,D
STU-04628,Estadistica,2,8.2,3.4,85.4,60,2,4,4.2,83.7,74.9,1,si,0.0,prefiere_no_decir,E
STU-04629,Matematicas,2,6.1,5.3,88.2,120,2,6,1.8,87.7,70.0,1,no,19.1,mujer,E
STU-04630,Estadistica,7,6.8,7.7,82.8,67,2,7,1.0,85.7,74.8,1,no,19.3,hombre,D
STU-04631,Estadistica,5,9.2,5.1,74.2,111,0,4,3.3,76.2,74.1,1,si,0.0,mujer,B
STU-04632,Estadistica,7,6.4,5.1,83.3,46,1,7,2.8,77.9,63.7,0,no,0.0,mujer,B
STU-04633,Estadistica,6,8.6,8.5,94.3,42,0,4,2.8,89.3,71.3,1,si,0.0,no_binario,C
STU-04634,Estadistica,3,6.2,6.7,83.0,73,1,5,2.5,78.5,80.4,1,si,24.7,prefiere_no_decir,F
STU-04635,Estadistica,9,7.4,10.0,97.5,81,2,6,2.0,84.1,83.3,1,si,11.8,hombre,D
STU-04636,Economia,9,6.1,9.8,81.4,49,2,7,1.5,88.8,90.0,1,si,0.0,hombre,D
STU-04637,Estadistica,8,6.4,9.7,78.0,55,2,8,2.4,91.5,85.7,1,si,20.1,hombre,D
STU-04638,Actuaria,9,5.9,5.8,58.3,0,1,9,1.5,83.7,50.0,0,no,18.3,mujer,E
STU-04639,Actuaria,2,7.3,1.8,74.2,123,1,5,2.7,72.8,49.2,0,si,0.0,mujer,C
STU-04640,Estadistica,7,6.8,10.1,87.5,11,3,6,0.1,91.1,79.8,1,no,7.7,hombre,D
STU-04641,Economia,9,7.4,10.5,94.1,46,0,4,0.6,84.2,89.9,1,no,0.0,mujer,C
STU-04642,Actuaria,8,8.1,8.6,82.8,81,1,5,0.1,84.6,76.2,1,no,27.9,hombre,D
STU-04643,Estadistica,4,7.2,5.3,89.2,61,1,7,0.4,90.2,74.1,1,no,0.0,hombre,A
STU-04644,Actuaria,3,6.5,8.3,99.0,43,1,3,1.2,79.3,76.3,1,si,0.0,hombre,E
STU-04645,Ciencia de Datos,1,8.0,6.5,91.6,5,2,6,2.2,75.8,69.2,0,no,0.0,mujer,C
STU-04646,Economia,2,7.2,6.8,70.9,40,0,4,1.3,86.0,83.4,1,no,0.0,mujer,D
STU-04647,Matematicas,1,7.7,7.0,78.9,60,1,5,0.2,68.8,65.3,0,no,0.0,prefiere_no_decir,B
STU-04648,Estadistica,3,6.6,4.5,93.0,178,0,4,0.5,87.2,71.2,1,si,14.1,hombre,D
STU-04649,Estadistica,8,5.9,11.7,100.0,188,1,4,2.3,86.8,93.5,1,no,0.0,hombre,C
STU-04650,Ciencia de Datos,6,6.2,6.6,70.7,96,2,6,1.3,86.9,72.1,1,no,18.7,mujer,D
STU-04651,Ciencia de Datos,5,7.2,3.0,78.1,62,0,6,1.0,81.7,70.4,1,si,24.5,mujer,B
STU-04652,Estadistica,9,7.8,10.3,85.1,72,2,6,3.2,98.0,89.4,1,si,0.0,hombre,D
STU-04653,Estadistica,1,6.5,5.6,89.2,220,1,6,0.6,70.3,66.5,0,si,25.0,mujer,C
STU-04654,Matematicas,5,7.6,4.4,88.5,173,1,8,1.4,88.7,69.7,0,no,21.0,hombre,B
STU-04655,Economia,3,6.8,0.6,61.1,44,4,6,1.0,72.3,51.1,0,si,14.6,mujer,B
STU-04656,Actuaria,1,7.5,2.7,82.7,46,0,5,1.6,79.9,62.1,0,si,0.0,mujer,C
STU-04657,Estadistica,6,6.2,6.6,67.8,59,0,5,2.4,80.7,73.1,1,no,0.0,hombre,E
STU-04658,Ciencia de Datos,1,7.2,8.0,78.4,8,0,7,5.6,92.1,76.2,1,no,0.0,hombre,E
STU-04659,Estadistica,5,6.5,4.4,82.4,63,3,7,1.7,83.8,75.4,1,no,0.0,hombre,F
STU-04660,Matematicas,5,7.4,7.4,98.8,80,0,3,1.5,81.6,82.6,1,no,0.0,prefiere_no_decir,E
STU-04661,Estadistica,4,5.2,4.7,76.7,45,2,7,8.4,100.0,77.2,1,no,12.9,mujer,F
STU-04662,Economia,6,7.7,10.1,90.8,45,2,7,0.9,91.7,95.3,1,no,0.0,hombre,E
STU-04663,Estadistica,2,9.2,7.1,85.0,26,1,6,1.4,84.7,78.4,1,si,0.0,mujer,F
STU-04664,Actuaria,4,7.6,7.1,79.4,48,1,5,1.5,81.2,82.1,1,no,0.0,mujer,F
STU-04665,Estadistica,2,6.5,4.2,66.9,42,1,5,1.3,74.9,66.0,0,no,13.6,mujer,B
STU-04666,Economia,5,7.0,5.9,83.4,60,0,4,0.9,100.0,84.2,1,si,15.0,no_binario,D
STU-04667,Ciencia de Datos,5,6.3,9.2,89.4,127,3,6,0.6,81.4,80.6,1,no,0.0,mujer,A
STU-04668,Actuaria,4,7.9,6.0,80.7,54,0,6,3.7,72.2,65.1,0,no,0.0,hombre,E
STU-04669,Matematicas,1,8.2,8.3,77.4,38,0,4,1.4,85.7,80.2,1,no,0.0,hombre,F
STU-04670,Matematicas,9,7.1,6.1,92.5,161,2,4,1.8,76.8,77.2,1,si,0.0,mujer,E
STU-04671,Estadistica,9,5.4,11.2,66.8,21,1,7,0.7,68.4,79.8,1,si,0.0,mujer,B
STU-04672,Estadistica,9,6.7,12.0,80.4,45,1,6,1.7,90.5,92.3,1,no,0.0,hombre,A
STU-04673,Estadistica,4,6.0,6.5,83.0,64,0,6,0.6,77.3,63.0,0,no,17.0,hombre,E
STU-04674,Actuaria,2,7.2,9.8,73.2,40,0,3,0.4,81.7,75.3,1,si,0.0,hombre,C
STU-04675,Actuaria,6,7.8,8.9,94.8,56,1,6,1.3,74.9,70.1,1,si,0.0,hombre,B
STU-04676,Actuaria,9,7.8,6.1,75.8,10,0,7,1.7,92.4,75.8,1,no,0.0,mujer,C
STU-04677,Actuaria,4,6.9,6.5,79.3,49,2,7,3.5,84.7,69.7,0,no,0.0,hombre,D
STU-04678,Economia,2,5.9,3.8,74.2,25,1,6,2.0,90.2,64.9,0,no,15.0,hombre,D
STU-04679,Economia,1,7.1,3.3,58.8,21,1,5,3.3,75.3,57.9,0,si,0.0,hombre,C
STU-04680,Ciencia de Datos,5,7.3,5.3,100.0,137,3,8,0.5,89.1,75.1,1,no,28.5,mujer,F
STU-04681,Estadistica,2,7.0,1.1,69.0,26,5,5,2.7,67.8,59.9,0,no,16.9,hombre,D
STU-04682,Estadistica,1,5.7,4.1,73.5,68,1,6,5.1,75.5,67.2,0,no,0.0,hombre,A
STU-04683,Estadistica,3,9.3,7.9,100.0,91,0,2,5.4,68.7,61.4,0,si,0.0,hombre,D
STU-04684,Actuaria,6,7.2,7.9,85.9,56,2,7,3.1,85.0,88.2,1,si,0.0,hombre,B
STU-04685,Estadistica,1,9.0,4.5,82.1,12,0,4,2.1,63.5,64.8,0,no,0.0,hombre,C
STU-04686,Actuaria,9,6.0,8.3,73.5,53,0,4,0.4,75.2,77.7,1,si,0.0,hombre,E
STU-04687,Matematicas,1,6.4,4.9,74.2,63,2,4,5.3,86.2,76.7,1,no,17.3,mujer,C
STU-04688,Estadistica,3,5.8,5.4,76.7,92,2,6,0.7,87.2,75.0,1,si,29.6,hombre,F
STU-04689,Ciencia de Datos,6,6.4,7.3,72.2,33,2,7,0.8,85.9,69.1,0,no,20.2,mujer,B
STU-04690,Matematicas,3,7.9,3.5,69.6,40,2,7,1.6,85.1,67.7,0,no,24.9,hombre,D
STU-04691,Estadistica,3,6.9,4.9,82.3,52,3,6,1.4,74.2,74.7,1,si,0.0,hombre,C
STU-04692,Ciencia de Datos,8,6.5,9.5,96.8,89,1,7,4.2,91.4,83.2,1,no,0.0,mujer,A
STU-04693,Actuaria,7,6.8,8.6,86.6,56,1,5,2.1,94.2,92.6,1,si,0.0,hombre,D
STU-04694,Actuaria,9,7.8,13.5,83.1,5,3,7,2.3,77.9,77.3,1,no,0.0,hombre,B
STU-04695,Actuaria,9,9.4,7.3,76.0,104,0,4,2.6,80.1,68.3,0,no,0.0,hombre,C
STU-04696,Actuaria,3,7.8,1.6,76.4,94,2,5,2.1,72.5,55.0,0,no,0.0,mujer,D
STU-04697,Matematicas,5,6.6,2.8,69.6,14,0,8,2.4,80.8,55.3,0,si,23.9,mujer,C
STU-04698,Estadistica,2,6.9,5.9,80.2,26,1,6,0.7,80.3,66.1,0,si,0.0,prefiere_no_decir,D
STU-04699,Ciencia de Datos,8,5.0,10.4,70.7,28,5,8,1.1,75.4,70.8,1,no,15.0,mujer,E
STU-04700,Ciencia de Datos,9,6.3,8.4,87.7,100,1,7,2.6,85.8,75.7,1,si,22.7,hombre,A
STU-04701,Ciencia de Datos,3,7.3,8.9,76.9,49,1,6,1.1,77.3,84.4,1,no,0.0,hombre,D
STU-04702,Actuaria,1,6.3,6.5,82.4,48,1,5,1.1,87.0,87.4,1,si,0.0,hombre,F
STU-04703,Estadistica,4,7.2,5.6,97.1,146,0,4,5.4,78.0,71.2,1,no,0.0,mujer,F
STU-04704,Actuaria,8,7.3,9.0,97.3,125,1,4,1.2,99.7,88.5,1,no,0.0,hombre,C
STU-04705,Actuaria,8,6.7,6.8,82.3,56,0,7,0.1,94.9,85.0,1,si,0.0,mujer,C
STU-04706,Economia,1,7.2,11.8,96.3,69,1,5,3.9,100.0,91.4,1,no,0.0,mujer,F
STU-04707,Economia,6,6.3,7.0,89.4,145,3,8,3.2,89.6,61.4,0,si,25.8,hombre,F
STU-04708,Estadistica,3,7.1,4.6,61.4,31,3,8,5.5,89.1,79.5,1,si,12.7,mujer,F
STU-04709,Economia,7,6.8,7.5,78.2,46,0,7,4.9,86.6,81.1,1,no,0.0,hombre,F
STU-04710,Economia,6,6.9,7.1,67.2,70,1,8,2.7,71.4,62.7,0,no,21.7,mujer,B
STU-04711,Actuaria,8,6.5,5.0,71.5,74,0,7,2.5,80.3,55.9,0,no,31.8,mujer,E
STU-04712,Matematicas,3,8.4,11.0,86.0,3,1,5,1.8,84.3,78.1,1,no,15.1,mujer,E
STU-04713,Actuaria,6,7.2,7.2,77.5,103,2,5,2.4,85.2,83.4,1,no,0.0,hombre,F
STU-04714,Actuaria,7,5.8,9.6,78.8,43,3,5,2.1,99.9,90.8,1,si,0.0,hombre,E
STU-04715,Ciencia de Datos,2,7.9,8.5,80.2,28,2,5,1.1,80.3,70.3,1,no,10.9,hombre,F
STU-04716,Estadistica,6,7.8,3.2,77.6,54,1,5,0.8,90.6,69.2,0,no,26.1,mujer,D
STU-04717,Actuaria,8,8.0,7.7,73.7,13,3,9,0.5,89.3,71.4,1,si,0.0,mujer,C
STU-04718,Ciencia de Datos,5,5.7,10.2,76.0,32,3,8,1.1,91.2,61.1,0,no,16.2,hombre,B
STU-04719,Estadistica,9,5.8,8.8,77.3,0,1,9,3.9,81.6,60.0,0,no,0.0,mujer,B
STU-04720,Estadistica,6,7.2,9.4,92.6,88,1,6,2.2,88.3,82.2,1,no,0.0,prefiere_no_decir,C
STU-04721,Actuaria,8,7.4,2.9,55.6,25,2,8,1.0,75.8,53.4,0,no,25.8,hombre,D
STU-04722,Matematicas,4,7.6,1.3,94.5,84,3,5,0.4,81.5,67.1,0,si,22.0,hombre,E
STU-04723,Ciencia de Datos,4,7.0,6.4,58.7,7,1,10,0.7,91.3,54.6,0,no,25.3,hombre,E
STU-04724,Estadistica,8,6.1,7.2,84.0,51,2,6,0.3,69.2,70.0,1,no,0.0,hombre,B
STU-04725,Actuaria,7,7.4,1.8,73.6,49,1,7,2.5,79.7,56.1,0,si,17.8,hombre,A
STU-04726,Estadistica,3,6.7,8.7,77.7,55,0,8,4.1,91.2,84.7,1,no,0.0,mujer,A
STU-04727,Economia,4,8.0,8.9,79.7,54,3,7,4.1,100.0,90.6,1,no,17.2,mujer,D
STU-04728,Actuaria,2,8.3,4.2,66.5,60,0,5,6.2,87.5,77.6,1,no,0.0,hombre,D
STU-04729,Economia,9,7.4,13.0,85.3,19,1,6,2.3,87.0,100.0,1,no,0.0,hombre,A
STU-04730,Estadistica,3,7.4,7.5,85.9,132,3,4,0.9,85.4,86.2,1,no,0.0,mujer,F
STU-04731,Estadistica,3,6.6,5.4,76.0,47,2,6,0.8,83.6,87.1,1,no,0.0,hombre,D
STU-04732,Ciencia de Datos,7,7.9,6.0,90.8,104,1,5,3.2,85.7,89.6,1,no,8.9,mujer,C
STU-04733,Economia,3,7.8,7.5,81.0,163,0,5,5.2,83.9,69.8,0,si,20.5,mujer,B
STU-04734,Actuaria,7,8.3,7.0,94.5,77,2,8,1.9,87.1,68.8,0,no,0.0,mujer,A
STU-04735,Estadistica,3,8.4,8.9,100.0,173,0,1,0.1,73.5,70.6,1,si,0.0,hombre,B
STU-04736,Actuaria,6,5.2,7.0,76.7,59,1,7,0.4,88.7,69.9,0,no,25.7,mujer,C
STU-04737,Ciencia de Datos,9,6.7,8.4,77.3,14,2,7,2.3,84.8,73.8,1,si,0.0,mujer,C
STU-04738,Estadistica,2,7.4,4.5,77.5,23,1,6,0.9,79.7,67.6,0,no,6.3,hombre,F
STU-04739,Ciencia de Datos,8,7.5,6.5,70.3,27,1,6,1.7,92.5,77.8,1,no,17.8,mujer,D
STU-04740,Matematicas,6,7.2,7.2,93.4,139,1,4,3.9,100.0,82.9,1,si,0.0,hombre,F
STU-04741,Actuaria,9,7.5,6.8,88.0,63,2,8,6.0,82.6,80.6,1,no,0.0,mujer,A
STU-04742,Matematicas,8,4.6,6.3,68.5,65,3,7,3.5,91.9,60.9,0,si,24.3,prefiere_no_decir,A
STU-04743,Estadistica,3,6.8,8.6,96.9,72,0,5,2.6,69.6,78.2,1,no,0.0,mujer,F
STU-04744,Matematicas,2,7.7,5.7,91.2,88,2,4,1.5,68.7,75.6,1,no,10.2,hombre,A
STU-04745,Economia,1,6.1,6.5,85.5,108,1,3,1.3,78.4,72.8,1,no,0.0,hombre,F
STU-04746,Ciencia de Datos,5,6.8,8.4,79.5,21,2,6,2.1,85.2,79.8,1,si,0.0,mujer,F
